id_profilo,id_competenza,titolo,descrizione,risultato
338,1507,"Preventivazione dei tempi e dei costi di realizzazione del singolo prodotto","Pianificare le singole fasi di realizzazione dei prodotti e della loro sequenza in termini di tempi e risorse necessarie",
338,1482,"Controllo del titolo dei metalli preziosi puri e delle leghe","Effettuare i controlli necessari nelle varie fasi di lavorazione per assicurare la conformità del titolo del prodotto alle specifiche tecniche previste e alle norme legali vigenti",
338,1764,"Gestione del magazzino semiprodotti e semilavorati","Gestire il magazzino semiprodotti e semilavorati attraverso l'approvvigionamento esterno e la produzione interna al fine di garantire la disponibilità dei prodotti nei titoli e colori stabiliti nella programmazione di medio e lungo periodo",
338,1462,"Monitoraggio e controllo di qualità","Monitorare costantemente i sistemi di regolazione degli impianti (velocità e pressione di esercizio), le funzionalità, la pulizia, le rigature e le condizioni di esercizio delle attrezzature (condizioni operative dei cilindri dei laminatoi e delle trafile",
11015,24011101501,"Eseguire le operazioni di assistenza alla movimentazione dell’aeromobile e le operazioni di rifornimento","Eseguire le operazioni di assistenza alla movimentazione dell’aeromobile nella fase del parcheggio e dell’avviamento del velivolo eseguendo le operazioni di rimozione di neve o ghiaccio, di sbrinamento e di rifornimento di carburante, acqua, energia (a mezzo GPU).",
11015,24011101502,"Eseguire le operazioni di movimentazione di rampe e mezzi ed il trasporto dei passeggeri e degli equipaggi","Eseguire le operazioni di movimentazione di rampe e mezzi aeroportuali ed il trasporto di passeggeri ed equipaggi",
11015,24011101503,"Eseguire il carico e lo scarico di merci e bagagli e posta curandone il corretto posizionamento","Eseguire il carico e lo scarico di merci e bagagli e posta curandone il corretto posizionamento",
11015,24011101504,"Eseguire le pulizie a bordo ","Eseguire le pulizie a bordo ",
11016,24011101601,"Gestione delle operazioni subacquee in ambiente marino","Essere in grado di comprendere e distinguere le differenti tipologie di operazione subacquea da realizzare in relazione agli obiettivi d'intervento definiti",
11016,24011101602,"Gestione delle procedure di immersione in ambiente marino","Essere in grado di applicare tecniche per l'immersione in ""SCUBA""",
11016,24011101603,"Gestione delle attrezzature subacquee","Identificare le attrezzature e le apparecchiature da utilizzare per le diverse operazioni e le connesse procedure operative",
11016,24011101604,"Attivazione delle procedure di emergenza e primo soccorso nelle operazioni subacquee in ambiente marino","Essere in grado di attivare procedure di emergenza e primo soccorso nelle operazioni subacquee in ambiente marino",
11016,24011101605,"Alimentazione e sviluppo dei pesci e controllo/manutenzione degli impianti","Monitorare lo sviluppo del pesce durante le varie fasi della produzione nell'allevamento e occuparsi del controllo e della manutenzione dei relativi impianti e reti",
142,523,"Rapporto con altri settori dell'azienda e con la clientela","Gestire i flussi comunicativi con gli altri uffici dell'azienda e con gli utenti assicurando tempestività e capacità di comunicazione e rapporti",
142,565,"Conduzione di tram o autobus","Guidare mezzi pubblici su ruote e rotaio nel rispetto delle direttive aziendali e delle regolamentazioni vigenti per il trasporto di persone e per la circolazione stradale",
142,889,"Uso in condizioni di sicurezza del mezzo","Evitare danni e pericoli alle persone trasportate e non attraverso l'uso corretto del mezzo condotto",
142,1006,"Manutenzione del mezzo in uso","Mantenere il mezzo in uso in ottimali condizioni utilizzando le opportune modalità operative e assicurando conseguentemente le disponibilità dello stesso",
450,1948,"Sicurezza sui luoghi di lavoro per le imprese del settore portuale e logistico","Applicare le procedure di sicurezza in tutti i processi lavorativi specifici dell'ambito portuale e logistico e durante lo svolgimento di operazioni e servizi portuali e logistici (ad es. manipolazione, movimentazione e trasporto della merce, etc.)",
450,1955,"Conduzione di carrelli, reach stacker e ralle","Condurre il mezzo in dotazione valutando la sua dimensione e lo spazio in cui si effettuano tali attività (su piazzale, a banchina, in stiva, a bordo, aree di stoccaggio)",
450,1954,"Movimentazione di merci con carrello sino a 32 tons, reach stacker - ralla TT/B - TR/B","Attivare le procedure e le operazioni di sicurezza durante le operazioni di sbarco/imbarco della merce e la loro movimentazione a banchina, piazzale, magazzino, stiva, bordo nave",
450,1953,"Verifica delle funzionalità tecniche del mezzo di sollevamento e/o traino ed utilizzo di supporti informativi nelle operazioni di movimentazione, carico/scarico della merce","Verificare le caratteristiche e le specifiche tecniche del carrello di tipo frontale con forche, pinze, spreader e dell'unità motrice - ralla per la movimentazione di unità di carico (rimorchi/semirimorchi) a terra e a bordo nave",
449,1948,"Sicurezza sui luoghi di lavoro per le imprese del settore portuale e logistico","Applicare le procedure di sicurezza in tutti i processi lavorativi specifici dell'ambito portuale e logistico e durante lo svolgimento di operazioni e servizi portuali e logistici (ad es. manipolazione, movimentazione e trasporto della merce, etc.)",
449,1952,"Manovra e movimentazione degli apparecchi/impianti di sollevamento portuale (gru di bordo, transtainer, portainer, MHC)","Condurre e manovrare gru (di banchina, di piazzale e/o di bordo) per sbarcare/imbarcare, caricare/scaricare da/per nave, camion, vagone ferroviario e stoccare a piazzale o area dedicata la merce",
449,1951,"Manutenzione ordinaria degli impianti portuali di sollevamento (gru portuali)","Effettuare gli interventi di manutenzione ordinaria previsti per il buon funzionamento del mezzo",
449,1950,"Movimentazione della merce nelle operazioni di sbarco ed imbarco","Attivare le procedure e le operazioni di sicurezza durante le operazioni di sbarco/imbarco e movimentazione/posizionamento della merce in stiva, a piazzale, su camion, carro ferroviario con l'utilizzo di gru portuali",
449,1949,"Verifica delle funzionalità tecniche del mezzo: Gru Portuale di bordo, di piazzale transtainer, di banchina portainer, MHC","Verificare e distinguere le funzionalità specifiche e le caratteristiche tecniche delle diverse tipologie di Gru portuali: Gru di bordo, di piazzale (transtainer) - Gru di banchina (portainer- MHC/semovente)",
143,536,"Esecuzione dell'attività di trasporto","Eseguire le operazioni di trasporto della merce con correttezza e puntualità e nel rispetto delle normative vigenti",
143,537,"Rapporti con altri settori dell'azienda e con la clientela","Comunicare e attivare comunicazioni con gli altri settori dell'azienda e con i clienti con chiarezza e tempestività",
143,563,"Acquisizione e programmazione della attività di trasporto","Programmare le varie fasi dell'attività di trasporto con capacità, puntualità, iniziativa, correttezza",
140,1465,"Gestione e controllo dei movimenti delle merci nel magazzino","Realizzare la contabilità delle operazioni di magazzino con tempestività, capacità e nel rispetto delle normative contabili adottate nell'azienda",
140,1466,"Operazioni di inventario periodico e di fine anno","Rilevare i materiali e le merci esistenti all'inizio e alla fine di ogni esercizio economico nonchè a periodi definiti in modo da ever un bilancio contabile e dell'azienda esatto e coerente con la realtà delle giacenze di magazzino",
448,1948,"Sicurezza sui luoghi di lavoro per le imprese del settore portuale e logistico","Applicare le procedure di sicurezza in tutti i processi lavorativi specifici dell'ambito portuale e logistico e durante lo svolgimento di operazioni e servizi portuali e logistici (ad es. manipolazione, movimentazione e trasporto della merce, etc.)",
448,1947,"Conduzione e manovra dei mezzi meccanici semplici (bob cat, ruspe, etc.)","Condurre i mezzi meccanici semplici (bob cat, ruspe, etc.) ed effettuare le operazioni di manovra nel rispetto delle disposizioni aziendali e di sicurezza",
448,1946,"Implementazione delle procedure operative di carico- scarico, comprese le attività di rizzaggio, derizzaggio e fardaggio di merce varia","Implementare le procedure operative relative al carico e scarico di merce varia",
448,1945,"Implementazione delle procedure operative di carico- scarico, rizzaggio- derizzaggio di merce unitizzata","Implementare ed attuare specifiche procedure operative richieste nel ciclo di lavoro rizzaggio e derizzaggio: roll-on, roll-off, container, autoarticolati ed auto",
149,582,"Preparazione della spedizione","Preparare i colli pronti per la spedizione in prossimità delle zone di carico dei mezzi di trasporto, suddividendoli per cliente/destinazione",
149,583,"Generazione della documentazione di accompagnamento","Procedere alla compilazione ed emissione dei documenti di trasporto e degli altri documenti di accompagnamento delle merci per le spedizioni sia nazionali che internazionali",
149,584,"Carico dei mezzi di trasporto","Posizionare i colli sui mezzi di trasporto in base alle priorità di scarico ed in modo da evitare danneggiamenti durante il trasporto",
149,587,"Organizzazione dell'arrivo dei mezzi","Programmare gli arrivi dei mezzi di trasporto per tipologia di spedizione e per destinazione finale utilizzando al meglio le zone di carico",
146,522,"Contrattazione della fornitura di servizi logistici","Concordare con il cliente le attività logistiche affinchè queste siano svolte nelle modalità richieste, definendo i flussi fisici e i flussi informativi",
146,637,"Coordinamento delle attività di area","Analizzare le informazioni provenienti dalla gestione commerciale, dalla gestione operativa e dal controllo di gestione individuando gli interventi migliorativi per raggiungere gli obiettivi aziendali",
146,750,"Monitoraggio di costi, ricavi e livello di servizio","Configurare il sistema di reporting in maniera che i principali indicatori siano collegati ai flussi fisici e consentano di evidenziare tempestivamente eventuali scostamenti rispetto agli specifici obiettivi stabiliti",
